,city,district,street_name,rooms,size_m2,price_per_m2,price
5669,Warszawa, Bielany, Hansa Christiana Andersena,2,42.7,11522,492000.0
5670,Warszawa, Targówek, Zacisze,2,54.11,11828,640000.0
5671,Warszawa, Mokotów, Służewiec,4,89.0,15730,1400000.0
5672,Warszawa, Białołęka,,2,43.0,10581,455000.0
5673,Warszawa, Bemowo, Gustawa Morcinka,3,60.0,9983,599000.0
5674,Warszawa, Ursynów, Polinezyjska,3,64.0,9688,620000.0
5675,Warszawa, Praga-Północ, Wileńska,2,41.77,12916,539500.0
5676,Warszawa, Mokotów, ul. Egejska,3,52.0,6019,313000.0
5677,Warszawa, Targówek, ul. Zamiejska,3,60.9,10000,609000.0
5678,Warszawa, Targówek, Bródno,3,50.0,9000,450000.0
5679,Warszawa, Wola, ul. Okopowa,4,72.5,16520,1197700.0
5680,Warszawa, Ursus, Skoroszewska,3,58.8,10629,625000.0
5681,Warszawa, Mokotów, ul. Egejska,3,56.0,6161,345000.0
5682,Warszawa, Ursynów, Koncertowa,3,60.0,12667,760004.0
5683,Warszawa, Wilanów, Prymasa Augusta Hlonda,3,107.5,20456,2199000.0
5684,Warszawa, Śródmieście,,3,93.5,32086,3000000.0
5685,Warszawa, Wola, ul. Skierniewicka,3,70.0,15000,1050000.0
5686,Warszawa, Mokotów, ul. Jana III Sobieskiego,7,198.0,13126,2599000.0
5687,Warszawa, Wilanów, al. Aleja Rzeczypospolitej,3,86.43,17922,1549000.0
5688,Warszawa, Mokotów,,2,46.5,12237,569000.0
5689,Warszawa, Praga-Południe,,2,38.0,11842,450000.0
5690,Warszawa, Bemowo, ul. Dywizjonu 303,2,57.9,14991,868000.0
5691,Warszawa, Mokotów,,2,46.2,14416,666000.0
5692,Warszawa, Śródmieście,,4,116.6,17150,1999690.0
5693,Warszawa, Śródmieście,,2,46.5,20215,940000.0
5694,Warszawa, Wola, Smocza,3,53.0,13943,739000.0
5695,Warszawa, Bemowo, Powstańców Śląskich,3,117.84,18500,2180040.0
5696,Warszawa, Mokotów, Stegny,4,98.09,19114,1874900.0
5697,Warszawa, Mokotów, Stegny,2,42.74,18912,808300.0
5698,Warszawa, Białołęka, ul. Starej Gruszy,1,37.4,10963,410000.0
5699,Warszawa, Mokotów,,4,77.0,15571,1199000.0
5700,Warszawa, Śródmieście, al. Aleja Jana Pawła II,3,91.0,13626,1240000.0
5701,Warszawa, Mokotów, Górny Mokotów,2,49.2,13516,665000.0
5702,Warszawa, Bemowo, ul. Apenińska,4,88.0,13057,1149000.0
5703,Warszawa, Praga-Północ, Nowa Praga,1,37.8,11905,450000.0
5704,Warszawa, Ursus, Jacka i Agatki,2,41.5,11084,460000.0
5705,Warszawa, Bemowo, gen. Tadeusza Pełczyńskiego,2,48.2,11618,560000.0
5706,Warszawa, Wola, ul. Smocza,3,53.0,15075,799000.0
5707,Warszawa, Ursynów, Aleja Komisji Edukacji Narodowej,3,63.0,9444,595000.0
5708,Warszawa, Ursynów,,3,62.3,12825,799000.0
5709,Warszawa, Bielany, Stare Bielany,2,37.3,13003,485000.0
5710,Warszawa, Wola, Aleja Solidarności,3,64.0,17000,1088000.0
5711,Warszawa, Mokotów, Dolna,2,48.0,15104,725000.0
5712,Warszawa, Śródmieście, Okrąg,2,50.0,18980,949000.0
5713,Warszawa, Mokotów, Łukowa,2,48.0,13542,650000.0
5714,Warszawa, Ursynów, Romualda Mielczarskiego,2,41.0,14634,600000.0
5715,Warszawa, Mokotów, Dolny Mokotów,3,57.08,11720,669000.0
5716,Warszawa, Wola, Wronia,4,85.0,18000,1530000.0
5717,Warszawa, Mokotów, Aleja Niepodległości,3,100.89,39548,3990000.0
5718,Warszawa, Praga-Północ, Łomżyńska,2,37.0,10649,394000.0
5719,Warszawa, Bielany, Wrzeciono,3,67.9,11767,799000.0
5720,Warszawa, Bielany, Stare Bielany,3,50.0,16400,820000.0
5721,Warszawa, Śródmieście, Szkolna,2,55.0,20000,1100000.0
5722,Warszawa, Bemowo,,3,76.7,12516,960000.0
5723,Warszawa, Wilanów, Franciszka Klimczaka,2,67.0,16403,1099000.0
5724,Warszawa, Praga-Południe, Gocław,1,26.42,14760,389971.0
5725,Warszawa, Białołęka, Józefa Mehoffera,3,73.3,9809,719000.0
5726,Warszawa, Ochota, Szczęśliwice,2,36.7,14414,529000.0
5727,Warszawa, Ursus,,4,57.8,8824,510000.0
5728,Warszawa, Praga-Południe, Czechowicka,4,93.91,10116,950000.0
5729,Warszawa, Mokotów, Smyczkowa,3,54.0,13241,715000.0
5730,Warszawa, Praga-Południe, Aleja Stanów Zjednoczonych,1,18.0,16667,300000.0
5731,Warszawa, Wola, Odolany,4,75.0,12360,927000.0
5732,Warszawa, Mokotów, Sielce,1,16.5,18121,299000.0
5733,Warszawa, Praga-Południe, Grochów,1,20.0,16000,320000.0
5734,Warszawa, Targówek, Bródno,3,55.0,10727,590000.0
5735,Warszawa, Ochota, Włodarzewska,1,25.0,17960,449000.0
5736,Warszawa, Targówek, Montwiłłowska,4,88.38,12220,1080000.0
5737,Warszawa, Żoliborz,,2,52.8,14905,787000.0
5738,Warszawa, Mokotów,,2,38.0,14474,550000.0
5739,Warszawa, Wilanów,,3,68.02,16025,1090000.0
5740,Warszawa, Wilanów,,3,68.0,18529,1260000.0
5741,Warszawa, Wilanów,,3,72.6,16047,1165000.0
5742,Warszawa, Ochota, Białobrzeska,2,47.3,13742,650000.0
5743,Warszawa, Śródmieście, Złota,3,52.1,15720,819000.0
5744,Warszawa, Białołęka, ul. Przydrożna,3,74.4,12097,900000.0
5745,Warszawa, Bemowo, ul. Grodkowska,2,70.0,13857,970000.0
5746,Warszawa, Białołęka, Tarchomin,2,35.06,10553,370000.0
5747,Warszawa, Mokotów,,3,78.0,16800,1310400.0
5748,Warszawa, Mokotów, Służew,2,37.5,16000,600000.0
5749,Warszawa, Mokotów, ul. Konduktorska,4,108.1,12942,1399000.0
5750,Warszawa, Bielany,,2,41.78,11848,495000.0
5751,Warszawa, Wilanów, Aleksandra Gieysztora,2,44.92,16300,732196.0
5752,Warszawa, Białołęka, Skarbka z Gór,2,37.1,9946,369000.0
5753,Warszawa, Wawer, Korkowa,3,50.0,11400,570000.0
5754,Warszawa, Wawer, Ogórkowa,6,168.0,4161,699000.0
5755,Warszawa, Białołęka, Kąty Grodziskie,2,36.13,10794,390000.0
5756,Warszawa, Praga-Południe, Gocławek,2,47.0,13809,649000.0
5757,Warszawa, Żoliborz, Zygmunta Krasińskiego,3,38.76,15093,585000.0
5758,Warszawa, Śródmieście, rynek Starego Miasta,5,125.59,23728,2980000.0
5759,Warszawa, Białołęka,,1,26.0,14577,379000.0
5760,Warszawa, Śródmieście, Czerniakowska 155,5,71.4,12591,899000.0
5761,Warszawa, Mokotów, Służewiec,3,63.0,12683,799000.0
5762,Warszawa, Śródmieście, Pańska,2,38.0,18947,720000.0
5763,Warszawa, Wola, Krochmalna,3,50.0,13100,655000.0
5764,Warszawa, Ochota, Stara Ochota,2,41.0,19024,780000.0
5765,Warszawa, Bemowo,,4,90.0,8332,749900.0
5766,Warszawa, Białołęka, Sprawna,3,59.3,9612,570000.0
5767,Warszawa, Żoliborz,,6,227.0,15414,3499000.0
5768,Warszawa, Mokotów, ul. Konstruktorska,3,74.0,17730,1312000.0
5769,Warszawa, Mokotów, Ksawerów,2,40.2,12413,499000.0
5770,Warszawa, Mokotów, Tadeusza Hołówki,2,60.0,15317,919000.0
5771,Warszawa, Mokotów, Śródziemnomorska,2,42.81,13992,599000.0
5772,Warszawa, Mokotów, Wierzbno,2,38.9,15296,595000.0
5773,Warszawa, Bielany, Przy Agorze,3,56.0,9554,535000.0
5774,Warszawa, Praga-Południe,,1,34.3,11924,409000.0
5775,Warszawa, Mokotów, Górny Mokotów,2,49.2,13516,665000.0
5776,Warszawa, Ursynów,,2,82.0,21951,1800000.0
5777,Warszawa, Mokotów, Górny Mokotów,2,37.2,15188,565000.0
5778,Warszawa, Białołęka, Aluzyjna,2,51.4,9726,499900.0
5779,Warszawa, Mokotów, Stefana Bryły,3,51.0,11176,570000.0
5780,Warszawa, Bielany,,1,24.5,16122,395000.0
5781,Warszawa, Targówek, ul. Aleksandra Gajkowicza,3,53.4,10487,560000.0
5782,Warszawa, Ursynów, ul. Stefana Szolc-Rogozińskiego,2,47.0,12553,590000.0
5783,Warszawa, Ochota, Szczęśliwice,3,70.0,13143,920000.0
5784,Warszawa, Bielany, Klaudyny,1,36.63,10893,399000.0
5785,Warszawa, Śródmieście, Świętojerska,2,50.36,16481,830000.0
5786,Warszawa, Wola, Pańska,5,152.0,23026,3500000.0
5787,Warszawa, Wola, ul. ks. Jana Sitnika,2,44.0,13614,599000.0
5788,Warszawa, Wilanów, ul. Franciszka Klimczaka,2,41.61,15862,660000.0
5789,Warszawa, Białołęka, ul. Świderska,3,98.0,5204,510000.0
5790,Warszawa, Białołęka,,2,44.6,8857,395000.0
5791,Warszawa, Mokotów, Konstruktorska,2,42.63,16420,700000.0
5792,Warszawa, Targówek, Michała Kleofasa Ogińskiego,2,41.0,10683,438000.0
5793,Warszawa, Śródmieście, Sienna,1,32.16,31095,1000000.0
5794,Warszawa, Wilanów, Herbu Janina,4,89.0,15169,1350000.0
5795,Warszawa, Mokotów, Sadyba,4,115.9,16825,1950000.0
5796,Warszawa, Białołęka,,3,70.0,11500,805000.0
5797,Warszawa, Ursus, Mariana Keniga,2,32.2,11646,375000.0
5798,Warszawa, Ursus, Jana Marcina Szancera,2,42.0,9881,415000.0
5799,Warszawa, Bielany, Wrzeciono,2,39.0,10462,408000.0
5800,Warszawa, Ochota, Stara Ochota,2,52.34,12037,630000.0
5801,Warszawa, Ursynów, Natolin,3,65.98,14398,950000.0
5802,Warszawa, Bielany, ul. Sándora Petöfiego,3,59.0,11441,675000.0
5803,Warszawa, Wola,,2,38.5,12208,470000.0
5804,Warszawa, Mokotów, Służewiec,2,54.1,16636,900008.0
5805,Warszawa, Wola, Ulrychów,1,27.0,13926,376001.0
5806,Warszawa, Żoliborz, Sady Żoliborskie,2,38.0,14447,549000.0
5807,Warszawa, Żoliborz, Braci Załuskich,2,37.4,13342,499000.0
5808,Warszawa, Praga-Północ, Stalowa,2,36.5,15890,580000.0
5809,Warszawa, Żoliborz,,4,103.0,24175,2490000.0
5810,Warszawa, Śródmieście, Powiśle,2,35.07,18534,650000.0
5811,Warszawa, Mokotów, Jana Pawła Woronicza,3,82.0,12793,1049000.0
5812,Warszawa, Ochota,,3,124.5,11679,1454000.0
5813,Warszawa, Śródmieście,,3,67.93,15560,1057000.0
5814,Warszawa, Mokotów,,2,34.0,14676,499000.0
5815,Warszawa, Żoliborz,,2,41.0,13537,555000.0
5816,Warszawa, Wilanów, Księdza Prymasa Augusta Hlonda,3,106.61,22981,2450000.0
5817,Warszawa, Bemowo,,2,46.0,10978,505000.0
5818,Warszawa, Targówek, Nowe Bródno,2,38.0,11342,431000.0
5819,Warszawa, Mokotów, Górny Mokotów,3,47.1,12718,599000.0
5820,Warszawa, Targówek, Wyszogrodzka 12,1,28.9,11246,325000.0
5821,Warszawa, Ursynów, Stokłosy,2,48.9,13292,650000.0
5822,Warszawa, Praga-Południe, Czechowicka,4,93.91,10116,950000.0
5823,Warszawa, Mokotów, Siekierki,2,46.0,17326,797000.0
5824,Warszawa, Bemowo, Chrzanów,2,40.22,13774,554000.0
5825,Warszawa, Ursynów, Kabaty,2,55.4,14892,825000.0
5826,Warszawa, Białołęka, Józefa Mehoffera,3,62.11,10465,650000.0
5827,Warszawa, Białołęka, Tarchomin,2,49.05,10499,515000.0
5828,Warszawa, Bielany,,2,38.0,13026,495000.0
5829,Warszawa, Wola, Jana Kazimierza,3,63.5,16063,1020000.0
5830,Warszawa, Targówek,,2,41.0,12439,510000.0
5831,Warszawa, Wola, Mirów,2,37.0,15500,573500.0
5832,Warszawa, Praga-Południe, Saska Kępa,3,54.5,10734,585000.0
5833,Warszawa, Wola, Grzybowska,3,48.0,12896,619000.0
5834,Warszawa, Białołęka, Kazimierza Szałasa,3,61.91,11630,720000.0
5835,Warszawa, Praga-Południe, Gocławek,4,93.0,9624,895000.0
5836,Warszawa, Żoliborz, Zygmunta Hübnera,4,86.59,23906,2070000.0
5837,Warszawa, Wola, Juliana Konstantego Ordona,3,56.18,19936,1120000.0
5838,Warszawa, Ochota, Stara Ochota,2,37.74,14096,532000.0
5839,Warszawa, Wola, Krochmalna,1,37.6,31915,1200000.0
5840,Warszawa, Bielany,,2,43.0,15791,679000.0
5841,Warszawa, Wilanów,,2,39.5,18228,720000.0
5842,Warszawa, Białołęka,,2,55.0,11000,605000.0
5843,Warszawa, Praga-Południe, Saska Kępa,3,47.5,13895,660000.0
5844,Warszawa, Praga-Południe, Saska Kępa,2,48.0,12479,599000.0
5845,Warszawa, Ursynów,,3,89.43,13977,1250000.0
5846,Warszawa, Ochota, ul. Maszynowa,3,84.0,13400,1125600.0
5847,Warszawa, Mokotów, Dolny Mokotów,3,67.0,10284,689000.0
5848,Warszawa, Białołęka,,3,57.0,12281,700000.0
5849,Warszawa, Żoliborz,,2,49.0,14898,730000.0
5850,Warszawa, Praga-Północ,,2,56.16,12286,690000.0
5851,Warszawa, Wola, Mirów,1,27.0,17778,480000.0
5852,Warszawa, Śródmieście,,2,38.0,19737,750000.0
5853,Warszawa, Białołęka,,1,26.0,13654,355000.0
5854,Warszawa, Targówek,,3,71.0,13803,980000.0
5855,Warszawa, Wola,,2,52.5,24286,1275000.0
5856,Warszawa, Praga-Południe, Konrada Guderskiego,3,60.0,9998,599900.0
5857,Warszawa, Ochota, Mołdawska,3,45.0,18889,850000.0
5858,Warszawa, Bielany,,2,38.38,12976,498000.0
5859,Warszawa, Ursus, 1 Maja,2,45.0,10667,480000.0
5860,Warszawa, Mokotów, Cybernetyki,2,43.29,16147,699000.0
5861,Warszawa, Wola, Nowolipki 29A,3,56.4,19500,1099800.0
5862,Warszawa, Ursynów, ul. Wąwozowa,3,76.0,13092,995000.0
5863,Warszawa, Ursynów, Oskara Sosnowskiego,4,74.0,11959,885000.0
5864,Warszawa, Mokotów, Marsylska,2,31.0,12903,399999.0
5865,Warszawa, Ursynów, Bekasów,3,94.0,12766,1200000.0
5866,Warszawa, Targówek, Bródno,3,47.0,11277,530000.0
5867,Warszawa, Śródmieście, ul. Górnośląska,1,32.0,29000,928000.0
5868,Warszawa, Bielany,,1,24.5,16122,395000.0
5869,Warszawa, Wola, Wolska,5,60.0,12650,759000.0
5870,Warszawa, Wola, Wolska,1,30.0,14333,430000.0
5871,Warszawa, Ursynów,,3,81.0,10500,850500.0
5872,Warszawa, Praga-Południe, Saska Kępa,3,48.6,10802,525000.0
5873,Warszawa, Śródmieście,,4,218.17,26539,5790000.0
5874,Warszawa, Mokotów, Augustówka,3,71.25,13895,990000.0
5875,Warszawa, Mokotów, Śniardwy,1,33.75,12948,437000.0
5876,Warszawa, Żoliborz, ul. ks. Jerzego Popiełuszki 13,2,35.3,14731,520000.0
5877,Warszawa, Praga-Południe,,3,70.0,12429,870000.0
5878,Warszawa, Wola,,3,53.0,11604,615000.0
5879,Warszawa, Mokotów, Górny Mokotów,2,37.0,15405,570000.0
5880,Warszawa, Praga-Południe,,2,30.0,14000,420000.0
5881,Warszawa, Targówek, Miedza,2,50.1,15170,760000.0
5882,Warszawa, Wawer, Zagórzańska,5,105.62,7385,780000.0
5883,Warszawa, Mokotów, Służewiec,3,73.0,16493,1204000.0
5884,Warszawa, Bielany,,3,56.0,14214,796000.0
5885,Warszawa, Praga-Północ, Stara Praga,4,76.7,11213,860000.0
5886,Warszawa, Praga-Południe, Gocław,3,56.8,10546,599000.0
5887,Warszawa, Ochota, Plac Gabriela Narutowicza,3,55.0,13545,745000.0
5888,Warszawa, Bielany, Wólczyńska,3,78.0,12692,990000.0
5889,Warszawa, Bemowo, Wrocławska,2,56.7,10494,595000.0
5890,Warszawa, Wola, Żelazna,2,38.0,14605,555000.0
5891,Warszawa, Mokotów, Sadyba,3,46.7,13490,630000.0
5892,Warszawa, Targówek,,1,30.5,10328,315000.0
5893,Warszawa, Mokotów, Podchorążych,2,59.5,14286,850000.0
5894,Warszawa, Wola, Górczewska,4,58.0,12828,744000.0
5895,Warszawa, Ursynów,,3,62.3,12825,799000.0
5896,Warszawa, Mokotów, Dzikich Jabłoni,4,102.0,18137,1850000.0
5897,Warszawa, Wola, ul. Cypriana Kamila Norwida,2,56.23,15499,871500.0
5898,Warszawa, Bemowo, Jelonki,3,67.8,11003,746000.0
5899,Warszawa, Bemowo,,3,60.5,10579,640000.0
5900,Warszawa, Targówek, Ludwika Kondratowicza,2,47.0,10617,499000.0
5901,Warszawa, Bielany, Hansa Christiana Andersena,2,43.0,11395,490000.0
5902,Warszawa, Mokotów, ul. Batalionu AK,3,89.15,15480,1380000.0
5903,Warszawa, Śródmieście, Emilii Plater,1,37.44,20540,769000.0
5904,Warszawa, Praga-Północ, Środkowa,2,50.97,12458,635000.0
5905,Warszawa, Ochota, Stara Ochota,3,44.6,13339,594900.0
5906,Warszawa, Mokotów,,2,64.0,13906,890000.0
5907,Warszawa, Bemowo, Juliusza Kaden-Bandrowskiego,3,63.27,11380,720000.0
5908,Warszawa, Mokotów, al. Niepodległości,2,58.2,13883,808000.0
5909,Warszawa, Targówek,,4,71.0,9859,700000.0
5910,Warszawa, Bemowo, ul. Lazurowa,3,86.4,10764,930000.0
5911,Warszawa, Ursynów, Polki,3,53.0,13679,725000.0
5912,Warszawa, Mokotów, Chełmska,1,36.0,12694,457000.0
5913,Warszawa, Żoliborz, Bieniewicka,2,45.42,18714,850000.0
5914,Warszawa, Targówek, Targówek Mieszkaniowy,3,67.4,9629,649000.0
5915,Warszawa, Targówek, Bródno,3,100.86,8477,855000.0
5916,Warszawa, Białołęka, Żeglugi Wiślanej,3,68.0,8809,599000.0
5917,Warszawa, Mokotów, Górny Mokotów,2,44.0,12500,550000.0
5918,Warszawa, Śródmieście, Powiśle,3,66.0,43182,2850000.0
5919,Warszawa, Białołęka,,2,38.0,12000,456000.0
5920,Warszawa, Ursynów,,3,63.2,11313,715000.0
5921,Warszawa, Ochota,,2,46.0,12609,580000.0
5922,Warszawa, Bielany, Sokratesa,3,56.04,13651,765000.0
5923,Warszawa, Białołęka, Jana Husa,1,27.43,11447,314000.0
5924,Warszawa, Żoliborz, Stary Żoliborz,4,108.2,14325,1550000.0
5925,Warszawa, Bemowo,,4,71.86,10715,770000.0
5926,Warszawa, Śródmieście, Śródmieście Południowe,4,68.0,20500,1394000.0
5927,Warszawa, Mokotów, Górny Mokotów,4,69.33,14409,999000.0
5928,Warszawa, Praga-Południe, Gocław,3,68.3,13616,930000.0
5929,Warszawa, Ochota, Szczęśliwice,2,34.0,13206,449000.0
5930,Warszawa, Wilanów,,2,48.0,15604,749000.0
5931,Warszawa, Wola,,2,37.6,14495,545000.0
5932,Warszawa, Ochota, Stara Ochota,2,60.0,11917,715000.0
5933,Warszawa, Żoliborz, Stary Żoliborz,3,99.0,15455,1530000.0
5934,Warszawa, Praga-Południe, Saska Kępa,3,54.5,13394,730000.0
5935,Warszawa, Wawer, Zerzeń,4,130.0,6885,895000.0
5936,Warszawa, Włochy, Okęcie,3,65.0,12200,793000.0
5937,Warszawa, Śródmieście, ul. Górnośląska,1,32.0,29000,928000.0
5938,Warszawa, Ursynów, Wąwozowa,3,76.0,13092,995000.0
5939,Warszawa, Śródmieście, Aleja Solidarności,1,35.0,16286,570000.0
5940,Warszawa, Mokotów, ul. Cybernetyki,2,67.87,13997,950000.0
5941,Warszawa, Wola, Mirów,1,29.92,28900,864688.0
5942,Warszawa, Bemowo, ul. Obrońców Tobruku,4,100.01,12899,1290000.0
5943,Warszawa, Bemowo,,3,46.0,12130,558000.0
5944,Warszawa, Bielany, Słodowiec,3,48.0,11396,547000.0
5945,Warszawa, Śródmieście, Powiśle,4,118.21,16834,1990000.0
5946,Warszawa, Praga-Południe,,3,46.0,10870,500000.0
5947,Warszawa, Targówek, Targówek Mieszkaniowy,2,45.5,12857,585000.0
5948,Warszawa, Praga-Południe, ul. Kobielska 9,2,51.0,12059,615000.0
5949,Warszawa, Targówek,,3,70.5,13986,986000.0
5950,Warszawa, Mokotów, ul. Domaniewska,2,59.0,11610,685000.0
5951,Warszawa, Bielany, ul. Samuela Bogumiła Lindego,1,24.0,15000,360000.0
5952,Warszawa, Bemowo, ul. Grodkowska,3,76.7,12516,960000.0
5953,Warszawa, Bemowo, ul. Szeligowska,3,73.2,12022,880000.0
5954,Warszawa, Praga-Południe, Grochów,4,112.0,8750,980000.0
5955,Warszawa, Białołęka,,2,44.0,9773,430000.0
5956,Warszawa, Włochy, Strubiczów,3,45.67,13685,625000.0
5957,Warszawa, Śródmieście, Zgoda,2,36.8,17554,646000.0
5958,Warszawa, Praga-Południe, Grochów,2,42.0,13071,549000.0
5959,Warszawa, Ursus, Bohaterów Warszawy,2,52.0,9981,519000.0
5960,Warszawa, Wawer, Falenica,2,48.0,12396,595000.0
5961,Warszawa, Śródmieście,,3,49.5,16061,795000.0
5962,Warszawa, Białołęka, Kobiałka,3,65.16,12500,814500.0
5963,Warszawa, Śródmieście, Powiśle,5,237.0,59072,14000000.0
5964,Warszawa, Praga-Południe, ul. Łukowska,4,83.5,10240,855000.0
5965,Warszawa, Mokotów, Stegny,3,90.86,22012,1999999.0
5966,Warszawa, Mokotów, Sielce,2,48.0,13958,670000.0
5967,Warszawa, Praga-Południe, Gocław,2,52.89,12762,675000.0
5968,Warszawa, Mokotów, Oskara Langego,2,41.43,14120,585000.0
5969,Warszawa, Bemowo,,3,60.0,9983,599000.0
5970,Warszawa, Wola,,2,57.2,17937,1026000.0
5971,Warszawa, Włochy, Pola Karolińskie,1,32.0,16250,520001.0
5972,Warszawa, Ursynów, Polskie Drogi,2,48.0,13021,625000.0
5973,Warszawa, Włochy,,7,300.0,9663,2899000.0
5974,Warszawa, Białołęka, Żerań,1,26.0,14038,365000.0
5975,Warszawa, Mokotów, ul. Granitowa,2,55.0,16873,928000.0
5976,Warszawa, Ursus,,3,68.5,8599,589000.0
5977,Warszawa, Ursus, Orląt Lwowskich,2,39.0,10769,420002.0
5978,Warszawa, Ursynów, Wawrzyńca Surowieckiego,3,62.5,10000,625000.0
5979,Warszawa, Wola,,3,71.0,13887,986000.0
5980,Warszawa, Wawer, Ogórkowa,2,50.9,11690,595000.0
5981,Warszawa, Śródmieście, Powiśle,2,66.64,24010,1600000.0
5982,Warszawa, Wilanów, Herbu Janina,4,84.0,18571,1560000.0
5983,Warszawa, Wola, Kolejowa,2,38.0,22632,860000.0
5984,Warszawa, Ursynów, Kabaty,2,55.11,15406,849000.0
5985,Warszawa, Śródmieście, Śródmieście Południowe,2,51.0,19020,970000.0
5986,Warszawa, Ursynów,,3,62.91,14290,899000.0
5987,Warszawa, Bielany,,2,47.0,10638,500000.0
5988,Warszawa, Mokotów,,2,38.0,14474,550000.0
5989,Warszawa, Wola, Muranów,3,54.0,12500,675000.0
5990,Warszawa, Mokotów," Batalionu AK ""Karpaty""",2,53.0,12830,680000.0
5991,Warszawa, Wola, Grzybowska,3,85.71,21468,1840000.0
5992,Warszawa, Mokotów,,2,49.69,12055,599000.0
5993,Warszawa, Wilanów,,3,63.0,14754,929500.0
5994,Warszawa, Targówek,,1,33.0,12424,410000.0
5995,Warszawa, Wilanów, Księdza Prymasa Augusta Hlonda,4,143.88,17723,2550000.0
5996,Warszawa, Wilanów, Adama Branickiego,3,55.0,15455,850000.0
5997,Warszawa, Śródmieście,,5,170.0,27294,4640000.0
5998,Warszawa, Bemowo, ul. Zeusa,3,99.3,9366,930000.0
5999,Warszawa, Ochota, Poniecka,2,55.4,15975,885000.0
6000,Warszawa, Ursus, ul. Mariana Keniga,1,24.3,14362,349000.0
6001,Warszawa, Praga-Południe, Kamionek,2,47.5,15789,750000.0
6002,Warszawa, Targówek, ul. Orłowska,3,56.06,9793,549000.0
6003,Warszawa, Ochota, Poniecka,2,55.4,15975,885000.0
6004,Warszawa, Wola, Krochmalna,2,50.0,30000,1500000.0
6005,Warszawa, Praga-Południe, Opinogórska,3,56.0,9554,535000.0
6006,Warszawa, Białołęka,,2,43.2,10625,459000.0
6007,Warszawa, Wola, ul. Mordechaja Anielewicza 23,1,26.4,14773,390000.0
6008,Warszawa, Mokotów, Belgijska,3,66.96,25388,1700000.0
6009,Warszawa, Bemowo,,2,45.5,10659,485000.0
6010,Warszawa, Ochota, Stara Ochota,2,72.0,15900,1144800.0
6011,Warszawa, Praga-Północ, Stara Praga,1,33.1,13746,455000.0
6012,Warszawa, Bemowo, ul. Drogomilska,2,47.5,12421,590000.0
6013,Warszawa, Praga-Południe, Saska Kępa,1,31.16,21181,660000.0
6014,Warszawa, Włochy, Szczęsna,2,36.97,12821,474000.0
6015,Warszawa, Bemowo, Górce,2,30.0,12833,384999.0
6016,Warszawa, Ursynów, Xawerego Dunikowskiego,2,54.0,16259,878000.0
6017,Warszawa, Ursynów, Imielin,4,113.0,11062,1250000.0
6018,Warszawa, Śródmieście, Kłopot,3,66.54,18485,1230000.0
6019,Warszawa, Śródmieście, Nowowiejska,2,55.0,18164,999000.0
6020,Warszawa, Ochota, Rakowiec,2,44.85,12500,560625.0
6021,Warszawa, Ursus, Władysława Hassa,3,66.8,11961,799000.0
6022,Warszawa, Śródmieście,,1,21.2,17264,366000.0
6023,Warszawa, Ochota, Szczęśliwicka,3,80.31,20670,1660000.0
6024,Warszawa, Wilanów, ul. Syta,3,68.59,10753,737520.0
6025,Warszawa, Wilanów, ul. Syta,3,75.09,10774,809000.0
6026,Warszawa, Wilanów, ul. Syta,3,70.57,11135,785796.0
6027,Warszawa, Mokotów, Górny Mokotów,3,71.3,14572,1039000.0
6028,Warszawa, Wola, Obozowa,3,55.0,16727,920000.0
6029,Warszawa, Ursynów, Stokłosy,3,61.0,13934,850000.0
6030,Warszawa, Bielany, Zgrupowania AK „Żmija” 3B,4,117.3,9719,1140000.0
6031,Warszawa, Białołęka, Aluzyjna 17,4,80.8,9035,730000.0
6032,Warszawa, Wilanów,,3,56.18,16910,950000.0
6033,Warszawa, Wola, Muranów,2,45.15,15482,699000.0
6034,Warszawa, Wola, Łucka,4,123.5,18623,2300000.0
6035,Warszawa, Wola, Mirów,2,48.0,12896,619000.0
6036,Warszawa, Mokotów, Dolny Mokotów,2,36.0,18056,650000.0
6037,Warszawa, Targówek, Bródno,3,56.5,9363,529000.0
6038,Warszawa, Praga-Północ, Namysłowska,1,21.13,16327,345000.0
6039,Warszawa, Białołęka, ul. Kąty Grodziskie,2,36.13,9964,360000.0
6040,Warszawa, Śródmieście, Wspólna,2,73.0,13685,999000.0
6041,Warszawa, Ochota, Spiska,2,42.0,15833,665000.0
6042,Warszawa, Ursynów, Jana Żabińskiego,2,53.0,13113,695000.0
6043,Warszawa, Ursynów, Kabaty,3,76.0,13092,995000.0
6044,Warszawa, Mokotów,,2,38.0,14974,569000.0
6045,Warszawa, Śródmieście,,2,40.0,13750,550000.0
6046,Warszawa, Targówek, Aleksandra Gajkowicza,3,53.0,11302,599000.0
